Time (Microsecond),Voltage (V)
162.0,0.0021874999999997
162.1,0.0009374999999991
162.2,-0.0015625000000003
162.3,0.0121874999999996
162.4,0.0096875
162.5,0.0309375000000003
162.6,0.0334374999999998
162.7,-0.0240624999999994
162.8,-0.0553124999999994
162.9,-0.0153125000000003
163.0,-0.0040624999999998
163.1,-0.0228125000000006
163.2,-0.0065624999999993
163.3,0.0446875000000002
163.4,0.0609374999999996
163.5,0.0359374999999993
163.6,0.0121874999999996
163.7,0.0034375000000004
163.8,-0.0153125000000003
163.9,-0.0015625000000003
164.0,-0.0103124999999995
164.1,-0.0165624999999991
164.2,-0.0115625000000001
164.3,0.0059374999999999
164.4,0.0046874999999992
164.5,-0.0128125000000008
164.6,-0.0090625000000006
164.7,-0.0078125
164.8,-0.0053125000000005
164.9,-0.0128125000000008
165.0,-0.0115625000000001
165.1,-0.0065624999999993
165.2,-0.0153125000000003
165.3,-0.0140624999999996
165.4,-0.0128125000000008
165.5,-0.0153125000000003
165.6,-0.0128125000000008
165.7,-0.0103124999999995
165.8,-0.0078125
165.9,-0.0153125000000003
166.0,-0.0178124999999998
166.1,-0.0165624999999991
166.2,-0.0115625000000001
166.3,-0.0103124999999995
166.4,-0.0128125000000008
166.5,-0.0115625000000001
166.6,-0.0140624999999996
166.7,-0.0115625000000001
166.8,-0.0228125000000006
166.9,-0.0153125000000003
167.0,-0.0078125
167.1,-0.0028124999999992
167.2,0.0046874999999992
167.3,0.0034375000000004
167.4,-0.0003124999999997
167.5,-0.0040624999999998
167.6,-0.0003124999999997
167.7,0.0021874999999997
167.8,0.0071875000000005
167.9,0.0134375000000002
168.0,0.0071875000000005
168.1,0.0046874999999992
168.2,0.0021874999999997
168.3,0.0009374999999991
168.4,-0.0078125
168.5,-0.0090625000000006
168.6,-0.0128125000000008
168.7,-0.0028124999999992
168.8,-0.0003124999999997
168.9,-0.0103124999999995
169.0,-0.0115625000000001
169.1,-0.0128125000000008
169.2,-0.0065624999999993
169.3,-0.0140624999999996
169.4,-0.0128125000000008
169.5,0.0009374999999991
169.6,0.0071875000000005
169.7,0.0146875000000009
169.8,0.0084374999999994
169.9,-0.0128125000000008
170.0,-0.0240624999999994
170.1,-0.0228125000000006
170.2,-0.0353124999999999
170.3,-0.0515624999999993
170.4,-0.0403125000000006
170.5,-0.0178124999999998
170.6,0.0034375000000004
170.7,0.0071875000000005
170.8,0.0296874999999996
170.9,0.0259374999999995
171.0,0.0146875000000009
171.1,-0.0053125000000005
171.2,-0.0090625000000006
171.3,-0.0065624999999993
171.4,-0.0140624999999996
171.5,-0.0228125000000006
171.6,-0.0165624999999991
171.7,-0.0040624999999998
171.8,0.0084374999999994
171.9,0.0034375000000004
172.0,0.0184374999999992
172.1,0.0359374999999993
172.2,0.0334374999999998
172.3,0.0146875000000009
172.4,0.0046874999999992
172.5,-0.0015625000000003
172.6,-0.0140624999999996
172.7,-0.0215624999999999
172.8,-0.0190625000000004
172.9,-0.0028124999999992
173.0,0.0084374999999994
173.1,0.0184374999999992
173.2,0.0271875000000001
173.3,0.0309375000000003
173.4,0.0334374999999998
173.5,0.0221874999999994
173.6,0.0221874999999994
173.7,0.0059374999999999
173.8,0.0046874999999992
173.9,-0.0003124999999997
174.0,-0.0015625000000003
174.1,-0.0065624999999993
174.2,-0.0040624999999998
174.3,0.0046874999999992
174.4,0.0084374999999994
174.5,0.0084374999999994
174.6,0.0234375
174.7,0.0246875000000006
174.8,0.0171875000000004
174.9,0.0171875000000004
175.0,0.0096875
175.1,0.0084374999999994
175.2,0.0096875
175.3,0.0084374999999994
175.4,0.0084374999999994
175.5,0.0109375000000007
175.6,0.0121874999999996
175.7,0.0196874999999999
175.8,0.0196874999999999
175.9,0.0184374999999992
176.0,0.0084374999999994
176.1,0.0096875
176.2,0.0121874999999996
176.3,0.0046874999999992
176.4,0.0084374999999994
176.5,0.0134375000000002
176.6,0.0121874999999996
176.7,0.0059374999999999
176.8,0.0084374999999994
176.9,0.0084374999999994
177.0,-0.0003124999999997
177.1,-0.0065624999999993
177.2,-0.0228125000000006
177.3,-0.0215624999999999
177.4,0.0296874999999996
177.5,0.0634374999999991
177.6,0.0434374999999996
177.7,0.0159374999999997
177.8,0.0259374999999995
177.9,0.0159374999999997
178.0,-0.0215624999999999
178.1,-0.0503125000000004
178.2,-0.0240624999999994
178.3,-0.0140624999999996
178.4,-0.0090625000000006
178.5,0.0171875000000004
178.6,0.0321874999999991
178.7,0.0396874999999994
178.8,0.0359374999999993
178.9,0.0284375000000008
179.0,0.0196874999999999
179.1,0.0134375000000002
179.2,0.0084374999999994
179.3,-0.0078125
179.4,-0.0090625000000006
179.5,-0.0028124999999992
179.6,0.0071875000000005
179.7,0.0034375000000004
179.8,0.0121874999999996
179.9,0.0121874999999996
180.0,0.0034375000000004
180.1,0.0121874999999996
180.2,0.0321874999999991
180.3,0.0284375000000008
180.4,0.0184374999999992
180.5,0.0109375000000007
180.6,0.0109375000000007
180.7,-0.0003124999999997
180.8,-0.0115625000000001
180.9,-0.0053125000000005
181.0,0.0096875
181.1,0.0121874999999996
181.2,0.0109375000000007
181.3,0.0184374999999992
181.4,0.0259374999999995
181.5,0.0184374999999992
181.6,0.0146875000000009
181.7,0.0096875
181.8,0.0034375000000004
181.9,0.0009374999999991
182.0,0.0059374999999999
182.1,-0.0028124999999992
182.2,0.0059374999999999
182.3,0.0009374999999991
182.4,0.0021874999999997
182.5,0.0021874999999997
182.6,0.0009374999999991
182.7,0.0109375000000007
182.8,0.0171875000000004
182.9,0.0184374999999992
183.0,0.0046874999999992
183.1,-0.0015625000000003
183.2,-0.0078125
183.3,0.0009374999999991
183.4,-0.0065624999999993
183.5,-0.0115625000000001
183.6,-0.0078125
183.7,-0.0003124999999997
183.8,0.0071875000000005
183.9,-0.0003124999999997
184.0,-0.0053125000000005
184.1,-0.0040624999999998
184.2,-0.0203124999999993
184.3,-0.0403125000000006
184.4,-0.0340624999999992
184.5,-0.0128125000000008
184.6,0.0021874999999997
184.7,0.0146875000000009
184.8,0.0284375000000008
184.9,0.0446875000000002
185.0,0.0396874999999994
185.1,0.0134375000000002
185.2,-0.0040624999999998
185.3,-0.0065624999999993
185.4,-0.0165624999999991
185.5,-0.0115625000000001
185.6,-0.0078125
185.7,-0.0028124999999992
185.8,0.0071875000000005
185.9,0.0121874999999996
186.0,0.0271875000000001
186.1,0.0271875000000001
186.2,0.0296874999999996
186.3,0.0234375
186.4,0.0196874999999999
186.5,0.0159374999999997
186.6,0.0084374999999994
186.7,0.0084374999999994
186.8,0.0171875000000004
186.9,0.0196874999999999
187.0,0.0234375
187.1,0.0321874999999991
187.2,0.0271875000000001
187.3,0.0284375000000008
187.4,0.0321874999999991
187.5,0.0234375
187.6,0.0234375
187.7,0.0159374999999997
187.8,0.0134375000000002
187.9,0.0109375000000007
188.0,0.0084374999999994
188.1,-0.0028124999999992
188.2,-0.0040624999999998
188.3,0.0221874999999994
188.4,0.0434374999999996
188.5,0.0409375000000001
188.6,0.0321874999999991
188.7,0.0321874999999991
188.8,0.0271875000000001
188.9,0.0096875
189.0,-0.0015625000000003
189.1,0.0096875
189.2,0.0071875000000005
189.3,0.0109375000000007
189.4,0.0209375000000005
189.5,0.0246875000000006
189.6,0.0259374999999995
189.7,0.0284375000000008
189.8,0.0196874999999999
189.9,0.0171875000000004
190.0,0.0159374999999997
190.1,0.0184374999999992
190.2,0.0221874999999994
190.3,0.0159374999999997
190.4,0.0096875
190.5,0.0184374999999992
190.6,0.0271875000000001
190.7,0.0271875000000001
190.8,0.0221874999999994
190.9,0.0221874999999994
191.0,0.0159374999999997
191.1,0.0271875000000001
191.2,0.0196874999999999
191.3,0.0159374999999997
191.4,0.0121874999999996
191.5,0.0209375000000005
191.6,0.0209375000000005
191.7,0.0096875
191.8,0.0171875000000004
191.9,0.0321874999999991
192.0,0.0484375000000004
192.1,0.0284375000000008
192.2,-0.0390625
192.3,-0.0128125000000008
192.4,0.0046874999999992
192.5,0.0009374999999991
192.6,-0.0140624999999996
192.7,0.0234375
192.8,0.0609374999999996
192.9,0.0634374999999991
193.0,0.0396874999999994
193.1,0.0234375
193.2,0.0196874999999999
193.3,-0.0040624999999998
193.4,-0.0178124999999998
193.5,-0.0190625000000004
193.6,-0.0203124999999993
193.7,-0.0140624999999996
193.8,0.0021874999999997
193.9,0.0146875000000009
194.0,0.0196874999999999
194.1,0.0271875000000001
194.2,0.0259374999999995
194.3,0.0109375000000007
194.4,0.0009374999999991
194.5,-0.0015625000000003
194.6,-0.0090625000000006
194.7,-0.0090625000000006
194.8,-0.0028124999999992
194.9,0.0009374999999991
195.0,0.0034375000000004
195.1,0.0121874999999996
195.2,0.0146875000000009
195.3,0.0146875000000009
195.4,0.0021874999999997
195.5,0.0021874999999997
195.6,-0.0053125000000005
195.7,-0.0128125000000008
195.8,-0.0140624999999996
195.9,-0.0078125
196.0,0.0034375000000004
196.1,-0.0053125000000005
196.2,-0.0115625000000001
196.3,-0.0103124999999995
196.4,0.0009374999999991
196.5,0.0146875000000009
196.6,0.0221874999999994
196.7,0.0121874999999996
196.8,0.0171875000000004
196.9,0.0159374999999997
197.0,-0.0003124999999997
197.1,-0.0165624999999991
197.2,-0.0190625000000004
197.3,-0.0128125000000008
197.4,-0.0065624999999993
197.5,0.0046874999999992
197.6,0.0034375000000004
197.7,0.0071875000000005
197.8,0.0084374999999994
197.9,0.0059374999999999
198.0,0.0084374999999994
198.1,0.0171875000000004
198.2,0.0096875
198.3,0.0021874999999997
198.4,0.0059374999999999
198.5,0.0071875000000005
198.6,0.0084374999999994
198.7,0.0146875000000009
198.8,0.0296874999999996
198.9,0.0196874999999999
199.0,0.0259374999999995
199.1,0.0409375000000001
199.2,0.0384375000000006
199.3,0.0221874999999994
199.4,0.0046874999999992
199.5,-0.0053125000000005
199.6,-0.0078125
199.7,-0.0228125000000006
199.8,-0.0265625000000007
199.9,-0.0115625000000001
